x,u
0.0000000000000000,0.93182430967780495E-2
0.10000000000000000E-1,0.65227701677446334E-1
0.20000000000000000E-1,0.12090695666753222
0.29999999999999999E-1,0.17615797881248982
0.40000000000000001E-1,0.23078158032874665
0.50000000000000003E-1,0.28457724904447629
0.59999999999999998E-1,0.33734334196688576
0.70000000000000007E-1,0.38887766941932622
0.80000000000000002E-1,0.43897845233184352
0.89999999999999997E-1,0.48744559312650437
0.10000000000000001,0.53408217059655549
0.11000000000000000,0.57869605424360337
0.12000000000000000,0.62110153380818667
0.13000000000000000,0.66112087278646325
0.14000000000000001,0.69858571647031864
0.14999999999999999,0.73333831073577760
0.16000000000000000,0.76523251301528605
0.17000000000000001,0.79413459823880095
0.17999999999999999,0.81992387802389699
0.19000000000000000,0.84249316044280409
0.20000000000000001,0.86174908084219981
0.20999999999999999,0.87761233272645134
0.22000000000000000,0.89001782323650624
0.23000000000000001,0.89891477181975987
0.23999999999999999,0.90426676456171329
0.25000000000000000,0.90605177121284430
0.26000000000000001,0.90426212766788683
0.27000000000000002,0.89890448367976661
0.28000000000000003,0.88999971382303833
0.28999999999999998,0.87758278893687713
0.29999999999999999,0.86170260520455999
0.31000000000000000,0.84242176840715666
0.32000000000000001,0.81981633151208055
0.33000000000000002,0.79397548446815702
0.34000000000000002,0.76500119577892345
0.35000000000000003,0.73300780606080362
0.35999999999999999,0.69812157434055067
0.37000000000000000,0.66048017830517092
0.38000000000000000,0.62023217009654019
0.39000000000000001,0.57753638955548414
0.40000000000000002,0.53256133707992070
0.41000000000000003,0.48548450848059621
0.41999999999999998,0.43649169440537477
0.42999999999999999,0.38577624706574293
0.44000000000000000,0.33353831714184051
0.45000000000000001,0.27998406386790842
0.46000000000000002,0.22532484141034870
0.47000000000000003,0.16977636474662505
0.47999999999999998,0.11355785833546291
0.48999999999999999,0.56891190937430003E-1
0.50000000000000000,-0.24095865467203168E-16
0.51000000000000001,-0.56891190937430058E-1
0.52000000000000002,-0.11355785833546299
0.53000000000000003,-0.16977636474662516
0.54000000000000004,-0.22532484141034892
0.55000000000000004,-0.27998406386790869
0.56000000000000005,-0.33353831714184090
0.57000000000000006,-0.38577624706574337
0.57999999999999996,-0.43649169440537539
0.58999999999999997,-0.48548450848059682
0.59999999999999998,-0.53256133707992148
0.60999999999999999,-0.57753638955548492
0.62000000000000000,-0.62023217009654086
0.63000000000000000,-0.66048017830517147
0.64000000000000001,-0.69812157434055100
0.65000000000000002,-0.73300780606080396
0.66000000000000003,-0.76500119577892400
0.67000000000000004,-0.79397548446815747
0.68000000000000005,-0.81981633151208100
0.69000000000000006,-0.84242176840715710
0.70000000000000007,-0.86170260520456043
0.70999999999999996,-0.87758278893687758
0.71999999999999997,-0.88999971382303855
0.72999999999999998,-0.89890448367976683
0.73999999999999999,-0.90426212766788694
0.75000000000000000,-0.90605177121284453
0.76000000000000001,-0.90426676456171362
0.77000000000000002,-0.89891477181976032
0.78000000000000003,-0.89001782323650636
0.79000000000000004,-0.87761233272645145
0.80000000000000004,-0.86174908084219992
0.81000000000000005,-0.84249316044280442
0.82000000000000006,-0.81992387802389721
0.83000000000000007,-0.79413459823880106
0.83999999999999997,-0.76523251301528594
0.84999999999999998,-0.73333831073577704
0.85999999999999999,-0.69858571647031797
0.87000000000000000,-0.66112087278646281
0.88000000000000000,-0.62110153380818622
0.89000000000000001,-0.57869605424360249
0.90000000000000002,-0.53408217059655450
0.91000000000000003,-0.48744559312650321
0.92000000000000004,-0.43897845233184213
0.93000000000000005,-0.38887766941932467
0.94000000000000006,-0.33734334196688431
0.95000000000000007,-0.28457724904447507
0.95999999999999996,-0.23078158032874566
0.96999999999999997,-0.17615797881248910
0.97999999999999998,-0.12090695666753172
0.98999999999999999,-0.65227701677446043E-1
1.0000000000000000,-0.93182430967780061E-2
