step,time,mass
0 0.00000000 0.173347536E-8
1   4.99999989E-03  -4.73111861E-09
2   9.99999978E-03  -5.79748294E-09
3   1.49999997E-02  -4.94997954E-09
4   1.99999996E-02  -7.38073114E-09
5   2.49999985E-02  -6.48200515E-09
6   2.99999993E-02  -4.23286117E-09
7   3.50000001E-02  -2.50991428E-09
8   3.99999991E-02  -1.39232725E-09
9   4.49999981E-02   2.18860796E-09
10   4.99999970E-02  -3.44589357E-10
11   5.49999997E-02   3.97674738E-09
12   5.99999987E-02   2.34227615E-09
13   6.49999976E-02   6.44940856E-09
14   7.00000003E-02   6.45406528E-09
15   7.49999955E-02   6.30971009E-09
16   7.99999982E-02   5.63915803E-09
17   8.50000009E-02   7.35744798E-09
18   8.99999961E-02   7.94883803E-09
19   9.49999988E-02   6.01168715E-09
20   9.99999940E-02   5.48548984E-09
21   1.04999997E-01   5.71366376E-09
22   1.09999999E-01   3.48780294E-09
23   1.14999995E-01  -1.57859170E-09
24   1.19999997E-01  -2.02562656E-09
25   1.25000000E-01  -1.50874258E-09
26   1.29999995E-01   8.05594036E-10
27   1.34999990E-01   4.53088411E-09
28   1.40000001E-01   6.91506985E-09
29   1.44999996E-01   8.18632540E-09
30   1.49999991E-01   1.48965045E-08
31   1.55000001E-01   1.30292026E-08
32   1.59999996E-01   7.88364574E-09
33   1.64999992E-01   9.59262270E-09
34   1.70000002E-01   8.03265721E-09
35   1.74999997E-01   9.37376132E-09
36   1.79999992E-01   7.44126716E-09
37   1.85000002E-01   3.41329720E-09
38   1.89999998E-01  -6.79865442E-10
39   1.94999993E-01  -1.80676574E-09
40   1.99999988E-01  -3.58559182E-09
41   2.04999998E-01  -2.24914398E-09
42   2.09999993E-01  -5.30853850E-09
43   2.14999989E-01  -1.58324831E-09
44   2.19999999E-01   4.33065001E-10
45   2.24999994E-01   5.05708142E-09
46   2.29999989E-01   5.42961054E-09
47   2.34999999E-01   3.41329720E-09
48   2.39999995E-01   5.86267568E-09
49   2.44999990E-01   9.07573838E-09
50   2.50000000E-01   1.13062555E-08
51   2.54999995E-01   1.51060515E-08
52   2.59999990E-01   1.48825343E-08
53   2.64999986E-01   1.21351329E-08
54   2.69999981E-01   1.03516502E-08
55   2.75000006E-01   1.44448125E-08
56   2.80000001E-01   2.61422244E-08
57   2.84999996E-01   3.36579973E-08
58   2.89999992E-01   3.99118285E-08
59   2.94999987E-01   4.63239829E-08
60   2.99999982E-01   4.87128275E-08
61   3.05000007E-01   4.12669010E-08
62   3.10000002E-01   3.48594043E-08
63   3.14999998E-01   3.62005075E-08
64   3.19999993E-01   4.32739036E-08
65   3.24999988E-01   4.24589963E-08
66   3.29999983E-01   3.98466362E-08
67   3.34999979E-01   4.23844888E-08
68   3.40000004E-01   4.14857624E-08
69   3.44999999E-01   3.62051651E-08
70   3.49999994E-01   3.10596064E-08
71   3.54999989E-01   2.86055730E-08
72   3.59999985E-01   3.50130698E-08
73   3.64999980E-01   4.17139354E-08
74   3.70000005E-01   4.15695816E-08
75   3.75000000E-01   4.90341314E-08
76   3.79999995E-01   4.88851200E-08
77   3.84999990E-01   5.23077297E-08
78   3.89999986E-01   4.30783231E-08
79   3.94999981E-01   3.59304231E-08
80   3.99999976E-01   3.68896877E-08
81   4.05000001E-01   4.12063663E-08
82   4.09999996E-01   3.43518316E-08
83   4.14999992E-01   3.62191344E-08
84   4.19999987E-01   3.63728034E-08
85   4.24999982E-01   2.87732096E-08
86   4.29999977E-01   3.04821874E-08
87   4.35000002E-01   2.12341540E-08
88   4.39999998E-01   1.71409908E-08
89   4.44999993E-01   1.99675547E-08
90   4.49999988E-01   2.25752590E-08
91   4.54999983E-01   2.03400852E-08
92   4.59999979E-01   1.87801188E-08
93   4.65000004E-01   1.54972071E-08
94   4.69999999E-01   2.01864161E-08
95   4.74999994E-01   1.69966370E-08
96   4.79999989E-01   2.11643059E-08
97   4.84999985E-01   2.03447410E-08
98   4.89999980E-01   2.00420622E-08
99   4.94999975E-01   1.49011612E-08
100   5.00000000E-01   9.32253919E-09
