step,time,M
0  0.000000000000000000000000000000000E+00 -3.128735806182828710006759095819810E-35
3 0.457763671875000000000000000000000000E-2 0.137925262529532925174469344680600657E-21
6 0.915527343750000000000000000000000000E-2 0.137925262529532925174469344680600657E-21
9 0.137329101562500000000000000000000000E-1 0.137925262529532925174469344680600657E-21
12 0.183105468750000000000000000000000000E-1 0.137925262529532925174469344680600657E-21
15 0.228881835937500000000000000000000000E-1 0.137925262529532925174469344680600657E-21
18 0.274658203125000000000000000000000000E-1 0.137925262529532925174469344680600657E-21
21 0.320434570312500000000000000000000000E-1 0.137925262529532925174469344680600657E-21
24 0.366210937500000000000000000000000000E-1 0.137925262529532925174469344680600657E-21
27 0.411987304687500000000000000000000000E-1 0.137925262529532925174469344680600657E-21
30 0.457763671875000000000000000000000000E-1 0.137925262529532925174469344680600657E-21
33 0.503540039062500000000000000000000000E-1 0.137925262529532925174469344680600657E-21
36 0.549316406250000000000000000000000000E-1 0.137925262529532925174469344680600657E-21
39 0.595092773437500000000000000000000000E-1 0.137925262529532925174469344680600657E-21
42 0.640869140625000000000000000000000000E-1 0.137925262529532925174469344680600657E-21
45 0.686645507812500000000000000000000000E-1 0.137925262529532925174469344680600657E-21
48 0.732421875000000000000000000000000000E-1 0.137925262529532925174469344680600657E-21
51 0.778198242187500000000000000000000000E-1 0.137925262529532925174469344680600657E-21
54 0.823974609375000000000000000000000000E-1 0.137925262529532925174469344680600657E-21
57 0.869750976562500000000000000000000000E-1 0.137925262529532925174469344680600657E-21
60 0.915527343750000000000000000000000000E-1 0.137925262529532925174469344680600657E-21
63 0.961303710937500000000000000000000000E-1 0.137925262529532925174469344680600657E-21
66 0.100708007812500000000000000000000000 0.137925262529532925174469344680600657E-21
69 0.105285644531250000000000000000000000 0.137925262529532925174469344680600657E-21
72 0.109863281250000000000000000000000000 0.137925262529532925174469344680600657E-21
75 0.114440917968750000000000000000000000 0.137925262529532925174469344680600657E-21
78 0.119018554687500000000000000000000000 0.137925262529532925174469344680600657E-21
81 0.123596191406250000000000000000000000 0.137925262529532925174469344680600657E-21
84 0.128173828125000000000000000000000000 0.137925262529532925174469344680600657E-21
87 0.132751464843750000000000000000000000 0.137925262529532925174469344680600657E-21
90 0.137329101562500000000000000000000000 0.137925262529532925174469344680600657E-21
93 0.141906738281250000000000000000000000 0.137925262529532925174469344680600657E-21
96 0.146484375000000000000000000000000000 0.137925262529532925174469344680600657E-21
99 0.151062011718750000000000000000000000 0.137925262529532925174469344680600657E-21
102 0.155639648437500000000000000000000000 0.137925262529532925174469344680600657E-21
105 0.160217285156250000000000000000000000 0.137925262529532925174469344680600657E-21
108 0.164794921875000000000000000000000000 0.137925262529532925174469344680600657E-21
111 0.169372558593750000000000000000000000 0.137925262529532925174469344680600657E-21
114 0.173950195312500000000000000000000000 0.137925262529532925174469344680600657E-21
117 0.178527832031250000000000000000000000 0.137925262529532925174469344680600657E-21
120 0.183105468750000000000000000000000000 0.137925262529532925174469344680600657E-21
123 0.187683105468750000000000000000000000 0.137925262529532925174469344680600657E-21
