x,u,time=0.186000004
0.00000000,0.713235974
0.999999978E-2,0.673775315
0.199999996E-1,0.622520268
0.299999993E-1,0.575971365
0.399999991E-1,0.521564245
0.499999970E-1,0.469427109
0.599999987E-1,0.412111014
0.700000003E-1,0.355700344
0.799999982E-1,0.295974314
0.899999961E-1,0.236511588
0.999999940E-1,0.175059319
0.109999999,0.113677502
0.119999997,0.513112918E-1
0.129999995,-0.108875437E-1
0.140000001,-0.732919350E-1
0.149999991,-0.135250956
0.159999996,-0.196760535
0.170000002,-0.257461369
0.179999992,-0.317145228
0.189999998,-0.375597239
0.199999988,-0.432535470
0.209999993,-0.487807393
0.219999999,-0.541106164
0.229999989,-0.592321098
0.239999995,-0.641147912
0.250000000,-0.687490106
0.259999990,-0.731079400
0.269999981,-0.771818399
0.280000001,-0.809479356
0.289999992,-0.843975663
0.299999982,-0.875112593
0.310000002,-0.902822375
0.319999993,-0.926945925
0.329999983,-0.947430491
0.340000004,-0.964161038
0.349999994,-0.977097154
0.359999985,-0.986169815
0.370000005,-0.991355419
0.379999995,-0.992625415
0.389999986,-0.989980221
0.399999976,-0.983426630
0.409999996,-0.972992718
0.419999987,-0.958718300
0.429999977,-0.940660536
0.439999998,-0.918890476
0.449999988,-0.893493772
0.459999979,-0.864570796
0.469999999,-0.832236111
0.479999989,-0.796616375
0.489999980,-0.757852793
0.500000000,-0.716098249
0.509999990,-0.671517372
0.519999981,-0.624285161
0.529999971,-0.574587703
0.539999962,-0.522619665
0.550000012,-0.468584090
0.560000002,-0.412690639
0.569999993,-0.355154663
0.579999983,-0.296195060
0.589999974,-0.236034468
0.599999964,-0.174897939
0.610000014,-0.113014787
0.620000005,-0.506191179E-1
0.629999995,0.120450146E-1
0.639999986,0.747197643E-1
0.649999976,0.137130454
0.659999967,0.198985636
0.669999957,0.259984493
0.680000007,0.319831640
0.689999998,0.378257006
0.699999988,0.435034215
0.709999979,0.489988357
0.719999969,0.542984843
0.729999959,0.593898714
0.740000010,0.642577291
0.750000000,0.688816249
0.759999990,0.732370138
0.769999981,0.772991955
0.779999971,0.810484469
0.789999962,0.844723105
0.799999952,0.875634074
0.810000002,0.903141260
0.819999993,0.927131236
0.829999983,0.947462857
0.839999974,0.964017212
0.849999964,0.976735353
0.859999955,0.985604703
0.870000005,0.990614116
0.879999995,0.991729140
0.889999986,0.988915861
0.899999976,0.982180238
0.909999967,0.971569657
0.919999957,0.957139850
0.930000007,0.938937902
0.939999998,0.917021096
0.949999988,0.891479015
0.959999979,0.862423897
0.969999969,0.829969645
0.979999959,0.794236660
0.989999950,0.755369723
1.00000000,0.713235974
