step,time,mass
0 0.0000000000000000 0.75519519778066599E-16
1   5.00000000E-03   1.84574578E-17
2   1.00000000E-02  -2.63938177E-17
3   1.50000000E-02  -5.49907342E-17
4   2.00000000E-02   2.52142057E-17
5   2.50000000E-02  -2.39305104E-17
6   3.00000000E-02  -2.21263979E-17
7   3.50000000E-02  -2.21090507E-17
8   4.00000000E-02   7.18175519E-18
9   4.50000000E-02   7.59808882E-18
10   5.00000000E-02  -1.86309301E-17
11   5.50000000E-02   2.02182021E-17
12   6.00000000E-02  -4.61176236E-17
13   6.50000000E-02   6.22678992E-17
14   7.00000000E-02   6.63098049E-17
15   7.50000000E-02   3.77389092E-17
16   8.00000000E-02  -5.48085882E-17
17   8.50000000E-02   4.17200996E-18
18   9.00000000E-02   6.34388375E-17
19   9.50000000E-02   9.00841901E-17
20   1.00000000E-01  -7.56079227E-17
21   1.05000000E-01  -8.24080387E-17
22   1.10000000E-01   4.83293960E-17
23   1.15000000E-01   1.40425865E-17
24   1.20000000E-01   3.77996245E-17
25   1.25000000E-01  -4.81385765E-18
26   1.30000000E-01   9.02403152E-17
27   1.35000000E-01   8.56779925E-17
28   1.40000000E-01   9.01102110E-17
29   1.45000000E-01   5.47218520E-17
30   1.50000000E-01   4.33680869E-17
31   1.55000000E-01   3.48939627E-17
32   1.60000000E-01   4.93268620E-17
33   1.65000000E-01   6.58674504E-17
34   1.70000000E-01   1.08879919E-16
35   1.75000000E-01   1.00700698E-16
36   1.80000000E-01   7.65446734E-17
37   1.85000000E-01   4.22752111E-17
38   1.90000000E-01   1.62318076E-16
39   1.95000000E-01   3.56225466E-17
40   2.00000000E-01   5.72718956E-17
41   2.05000000E-01   2.73045475E-17
42   2.10000000E-01  -6.67868538E-17
43   2.15000000E-01   3.21704469E-17
44   2.20000000E-01  -6.81746326E-18
45   2.25000000E-01   1.48579066E-17
46   2.30000000E-01  -1.20563282E-17
47   2.35000000E-01   5.89805982E-17
48   2.40000000E-01  -7.34048239E-17
49   2.45000000E-01  -1.13624388E-17
50   2.50000000E-01   3.31852601E-17
51   2.55000000E-01  -3.46684487E-17
52   2.60000000E-01  -9.47679435E-17
53   2.65000000E-01   1.77548948E-17
54   2.70000000E-01   3.24653499E-17
55   2.75000000E-01   3.51021295E-17
56   2.80000000E-01   3.39919065E-17
57   2.85000000E-01   1.63905348E-16
58   2.90000000E-01   8.64672917E-17
59   2.95000000E-01   9.25648447E-17
60   3.00000000E-01   4.08006962E-17
61   3.05000000E-01  -1.01151726E-16
62   3.10000000E-01   3.15199256E-17
63   3.15000000E-01   2.41646980E-17
64   3.20000000E-01   1.97151323E-17
65   3.25000000E-01  -2.80157841E-17
66   3.30000000E-01   1.54216917E-17
67   3.35000000E-01   8.07860723E-17
68   3.40000000E-01   3.88838267E-17
69   3.45000000E-01   1.39228906E-16
70   3.50000000E-01   4.76355067E-17
71   3.55000000E-01   2.23866065E-17
72   3.60000000E-01   1.56298585E-16
73   3.65000000E-01   6.63705202E-17
74   3.70000000E-01  -8.69616879E-17
75   3.75000000E-01  -1.82839854E-17
76   3.80000000E-01  -1.90819582E-18
77   3.85000000E-01  -3.42607887E-18
78   3.90000000E-01   5.98392863E-17
79   3.95000000E-01   3.16587034E-17
80   4.00000000E-01   9.74567649E-17
81   4.05000000E-01   4.54150606E-17
82   4.10000000E-01   3.33500588E-17
83   4.15000000E-01   6.91547514E-17
84   4.20000000E-01   2.61509564E-17
85   4.25000000E-01   6.90246471E-17
86   4.30000000E-01   4.28216490E-17
87   4.35000000E-01   1.17475474E-16
88   4.40000000E-01  -8.62591248E-17
89   4.45000000E-01  -3.97598621E-17
90   4.50000000E-01  -3.13030851E-17
91   4.55000000E-01   8.05432110E-17
92   4.60000000E-01   3.66980751E-17
93   4.65000000E-01   6.59802074E-17
94   4.70000000E-01   3.58740815E-17
95   4.75000000E-01  -3.62904151E-17
96   4.80000000E-01  -1.63064007E-17
97   4.85000000E-01  -7.41854495E-17
98   4.90000000E-01   4.86503199E-17
99   4.95000000E-01  -9.35883315E-18
100   5.00000000E-01   8.88959045E-17
